Sentence,Word,POS,NER
3707,triggered,VBD,O
3707,fear,NN,O
3707,of,IN,O
3707,dust,NN,O
3707,pollution,NN,O
3707,in,IN,O
3707,the,DT,O
3707,neighbourhood,NN,O
3707,.,.,O
3708,Prabhu,NNP,PERSON
3708,said,VBD,O
3708,the,DT,O
3708,waste,NN,O
3708,would,MD,O
3708,be,VB,O
3708,moistened,VBN,O
3708,up,IN,O
3708,to,TO,O
3708,25,CD,O
3708,to,TO,O
3708,check,VB,O
3708,dust,NN,O
3708,and,CC,O
3708,ensure,VB,O
3708,compliance,NN,O
3708,with,IN,O
3708,environmental,JJ,O
3708,safety,NN,O
3708,standards,NNS,O
3708,.,.,O
3709,CHANDIGARH,NNP,LOCATION
3709,:,:,O
3709,A,DT,O
3709,spark,NN,O
3709,from,IN,O
3709,a,DT,O
3709,needle,JJ,O
3709,cutter,NN,O
3709,kept,VBD,O
3709,near,IN,O
3709,the,DT,O
3709,paediatric,JJ,O
3709,resuscitator,NN,O
3709,in,IN,O
3709,operation,NN,O
3709,theatre,NNS,O
3709,number,NN,O
3709,3,CD,O
3709,in,IN,O
3709,the,DT,O
3709,emergency,NN,O
3709,complex,NN,O
3709,of,IN,O
3709,PGI,NNP,O
3709,triggered,VBD,O
3709,the,DT,O
3709,fire,NN,O
3709,on,IN,O
3709,April,NNP,O
3709,11,CD,O
3709,",",",",O
3709,a,DT,O
3709,fact,NN,O
3709,finding,VBG,O
3709,committee,NN,O
3709,has,VBZ,O
3709,said,VBD,O
3709,in,IN,O
3709,its,PRP$,O
3709,report,NN,O
3709,.,.,O
3710,The,DT,O
3710,committee,NN,O
3710,members,NNS,O
3710,inferred,VBD,O
3710,the,DT,O
3710,oxygen,NN,O
3710,rich,JJ,O
3710,environment,NN,O
3710,in,IN,O
3710,the,DT,O
3710,OT,NNP,O
3710,led,VBD,O
3710,to,TO,O
3710,the,DT,O
3710,fire,NN,O
3710,from,IN,O
3710,the,DT,O
3710,spark,NN,O
3710,.,.,O
3711,The,DT,O
3711,report,NN,O
3711,was,VBD,O
3711,submitted,VBN,O
3711,to,TO,O
3711,officiating,VBG,O
3711,director,NN,O
3711,Dr,NNP,O
3711,Rajesh,NNP,PERSON
3711,Kumar,NNP,PERSON
3711,on,IN,O
3711,Monday,NNP,O
3711,.,.,O
3712,The,DT,O
3712,investigation,NN,O
3712,ruled,VBD,O
3712,out,RP,O
3712,short,JJ,O
3712,circuit,NN,O
3712,as,IN,O
3712,the,DT,O
3712,cause,NN,O
3712,.,.,O
3713,We,PRP,O
3713,spoke,VBD,O
3713,to,TO,O
3713,people,NNS,O
3713,present,JJ,O
3713,on,IN,O
3713,duty,NN,O
3713,at,IN,O
3713,the,DT,O
3713,accident,NN,O
3713,site,NN,O
3713,and,CC,O
3713,also,RB,O
3713,visited,VBD,O
3713,the,DT,O
3713,OT,NNP,O
3713,complex,NN,O
3713,.,.,O
3714,It,PRP,O
3714,is,VBZ,O
3714,too,RB,O
3714,congested,JJ,O
3714,and,CC,O
3714,any,DT,O
3714,small,JJ,O
3714,spark,NN,O
3714,can,MD,O
3714,lead,VB,O
3714,to,TO,O
3714,fire,VB,O
3714,within,IN,O
3714,the,DT,O
3714,OT,NNP,O
3714,",",",",O
3714,which,WDT,O
3714,has,VBZ,O
3714,oxygen,NN,O
3714,rich,JJ,O
3714,environment,NN,O
3714,",",",",O
3714,said,VBD,O
3714,Dr,NNP,O
3714,Arvind,NNP,PERSON
3714,Rajwanshi,NNP,PERSON
3714,",",",",O
3714,dean,NN,O
3714,(,(,O
3714,research,NN,O
3714,),),O
3714,",",",",O
3714,and,CC,O
3714,the,DT,O
3714,head,NN,O
3714,of,IN,O
3714,the,DT,O
3714,fact,NN,O
3714,finding,VBG,O
3714,committee,NN,O
3714,.,.,O
3715,Oxygen,NN,O
3715,cylinder,NN,O
3715,and,CC,O
3715,other,JJ,O
3715,inflammable,JJ,O
3715,gases,NNS,O
3715,were,VBD,O
3715,not,RB,O
3715,switched,VBN,O
3715,off,RP,O
3715,soon,RB,O
3715,after,IN,O
3715,a,DT,O
3715,surgery,NN,O
3715,",",",",O
3715,the,DT,O
3715,report,NN,O
3715,said,VBD,O
3715,.,.,O
3716,The,DT,O
3716,report,NN,O
3716,mentioned,VBD,O
3716,that,IN,O
3716,on,IN,O
3716,April,NNP,O
3716,11,CD,O
3716,at,IN,O
3716,9,CD,O
3716,.,.,O
3717,30pm,CD,O
3717,in,IN,O
3717,OT,NNP,O
3717,number,NN,O
3717,3,CD,O
3717,a,DT,O
3717,Caesarean,JJ,O
3717,section,NN,O
3717,was,VBD,O
3717,going,VBG,O
3717,on,IN,O
3717,.,.,O
3718,The,DT,O
3718,baby,NN,O
3718,was,VBD,O
3718,delivered,VBN,O
3718,and,CC,O
3718,the,DT,O
3718,paediatrician,NN,O
3718,had,VBD,O
3718,resuscitated,VBN,O
3718,the,DT,O
3718,delivered,VBN,O
3718,child,NN,O
3718,and,CC,O
3718,left,VBD,O
3718,the,DT,O
3718,theatre,NN,O
3718,along,IN,O
3718,with,IN,O
3718,the,DT,O
3718,baby,NN,O
3718,and,CC,O
3718,staff,NN,O
3718,nurse,NN,O
3718,.,.,O
3719,Some,DT,O
3719,15,CD,O
3719,minutes,NNS,O
3719,before,IN,O
3719,the,DT,O
3719,incident,NN,O
3719,",",",",O
3719,Deepika,NNP,PERSON
3719,",",",",O
3719,a,DT,O
3719,junior,JJ,O
3719,resident,NN,O
3719,doctor,NN,O
3719,from,IN,O
3719,the,DT,O
3719,department,NN,O
3719,of,IN,O
3719,anaesthesia,NN,O
3719,who,WP,O
3719,was,VBD,O
3719,present,JJ,O
3719,in,IN,O
3719,the,DT,O
3719,OT,NNP,O
3719,",",",",O
3719,smelled,VBD,O
3719,something,NN,O
3719,abnormal,NN,O
3719,.,.,O
3720,She,PRP,O
3720,noticed,VBD,O
3720,that,IN,O
3720,there,EX,O
3720,was,VBD,O
3720,spark,NN,O
3720,in,IN,O
3720,the,DT,O
3720,needle,JJ,O
3720,cutter,NN,O
3720,.,.,O
3721,The,DT,O
3721,patient,NN,O
3721,was,VBD,O
3721,shifted,VBN,O
3721,from,IN,O
3721,the,DT,O
3721,theatre,JJ,O
3721,quickly,RB,O
3721,and,CC,O
3721,safely,RB,O
3721,.,.,O
3722,Besides,IN,O
3722,Dr,NNP,O
3722,Deepika,NNP,PERSON
3722,",",",",O
3722,Shallu,NNP,PERSON
3722,",",",",O
3722,nursing,VBG,O
3722,officer,NN,O
3722,and,CC,O
3722,Dr,NNP,O
3722,Indu,NNP,PERSON
3722,",",",",O
3722,a,DT,O
3722,resident,NN,O
3722,of,IN,O
3722,gynaecology,NN,O
3722,",",",",O
3722,who,WP,O
3722,were,VBD,O
3722,also,RB,O
3722,present,JJ,O
3722,in,IN,O
3722,the,DT,O
3722,OT,NNP,O
3722,",",",",O
3722,corroborated,VBD,O
3722,the,DT,O
3722,same,JJ,O
3722,facts,NNS,O
3722,.,.,O
3723,The,DT,O
3723,committee,NN,O
3723,also,RB,O
3723,submitted,VBD,O
3723,remedial,JJ,O
3723,measures,NNS,O
3723,to,TO,O
3723,avoid,VB,O
3723,such,JJ,O
3723,incidents,NNS,O
3723,in,IN,O
3723,future,NN,O
3723,.,.,O
3724,This,DT,O
3724,included,JJ,O
3724,expansion,NN,O
3724,of,IN,O
3724,the,DT,O
3724,OT,NNP,O
3724,",",",",O
3724,replacement,NN,O
3724,of,IN,O
3724,needle,JJ,O
3724,cutters,NNS,O
3724,with,IN,O
3724,manual,JJ,O
3724,needle,JJ,O
3724,cutters,NNS,O
3724,.,.,O
3725,Experts,NNS,O
3725,suggested,VBD,O
3725,that,IN,O
3725,the,DT,O
3725,supply,NN,O
3725,of,IN,O
3725,the,DT,O
3725,oxygen,NN,O
3725,and,CC,O
3725,other,JJ,O
3725,inflammable,JJ,O
3725,anaesthetic,JJ,O
3725,gases,NNS,O
3725,and,CC,O
3725,fluid,NN,O
3725,should,MD,O
3725,be,VB,O
3725,switched,VBN,O
3725,off,RP,O
3725,when,WRB,O
3725,it,PRP,O
3725,is,VBZ,O
3725,not,RB,O
3725,in,IN,O
3725,use,NN,O
3725,.,.,O
3726,PUNE,NNP,LOCATION
3726,:,:,O
3726,The,DT,O
3726,National,NNP,ORGANIZATION
3726,Defence,NNP,ORGANIZATION
3726,Academy,NNP,ORGANIZATION
3726,(,(,O
3726,NDA,NNP,ORGANIZATION
3726,),),O
3726,will,MD,O
3726,offer,VB,O
3726,studies,NNS,O
3726,in,IN,O
3726,four,CD,O
3726,new,JJ,O
3726,languages,NNS,O
3726,",",",",O
3726,including,VBG,O
3726,Pashto,NNP,O
3726,and,CC,O
3726,Dari,NNP,O
3726,.,.,O
3727,The,DT,O
3727,academy,NN,O
3727,is,VBZ,O
3727,in,IN,O
3727,the,DT,O
3727,process,NN,O
3727,of,IN,O
3727,hiring,VBG,O
3727,experts,NNS,O
3727,to,TO,O
3727,teach,VB,O
3727,Urdu,NNP,O
3727,",",",",O
3727,Kashmiri,NNP,O
3727,",",",",O
3727,Dari,NNP,O
3727,and,CC,O
3727,Pashto,NNP,O
3727,.,.,O
3728,An,DT,O
3728,academy,NN,O
3728,official,NN,O
3728,said,VBD,O
3728,these,DT,O
3728,languages,NNS,O
3728,are,VBP,O
3728,extensively,RB,O
3728,spoken,VBN,O
3728,by,IN,O
3728,the,DT,O
3728,adversary,NN,O
3728,in,IN,O
3728,Jammu,NNP,LOCATION
3728,Kashmir,NNP,LOCATION
3728,region,NN,O
3728,and,CC,O
3728,cadets,NNS,O
3728,will,MD,O
3728,be,VB,O
3728,made,VBN,O
3728,familiar,JJ,O
3728,with,IN,O
3728,these,DT,O
3728,languages,NNS,O
3728,so,RB,O
3728,that,IN,O
3728,they,PRP,O
3728,will,MD,O
3728,not,RB,O
3728,face,VB,O
3728,difficulties,NNS,O
3728,when,WRB,O
3728,they,PRP,O
3728,are,VBP,O
3728,posted,VBN,O
3728,there,RB,O
3728,.,.,O
3729,Authorities,NNS,O
3729,",",",",O
3729,``,``,O
3729,Young,NN,O
3729,leaders,NNS,O
3729,are,VBP,O
3729,invariably,RB,O
3729,required,VBN,O
3729,to,TO,O
3729,serve,VB,O
3729,on,IN,O
3729,the,DT,O
3729,Line,NNP,O
3729,of,IN,O
3729,Control,NNP,O
3729,in,IN,O
3729,J,NNP,LOCATION
3729,K,NNP,LOCATION
3729,where,WRB,O
3729,Pashto,NNP,O
3729,and,CC,O
3729,Dari,NNP,O
3729,are,VBP,O
3729,frequently,RB,O
3729,used,VBN,O
3729,by,IN,O
3729,the,DT,O
3729,adversary,NN,O
3729,.,.,O
3730,Further,RB,O
3730,",",",",O
3730,Kashmiri,NNP,O
3730,is,VBZ,O
3730,our,PRP$,O
3730,own,JJ,O
3730,language,NN,O
3730,and,CC,O
3730,we,PRP,O
3730,have,VBP,O
3730,many,JJ,O
3730,men,NNS,O
3730,from,IN,O
3730,this,DT,O
3730,state.,NN,O
3730,``,``,O
3731,The,DT,O
3731,syllabus,NN,O
3731,and,CC,O
3731,curriculum,NN,O
3731,at,IN,O
3731,the,DT,O
3731,NDA,NNP,ORGANIZATION
3731,is,VBZ,O
3731,periodically,RB,O
3731,reviewed,VBN,O
3731,by,IN,O
3731,the,DT,O
3731,three,CD,O
3731,services,NNS,O
3731,',POS,O
3731,headquarters,NNS,O
3731,and,CC,O
3731,its,PRP$,O
3731,implementation,NN,O
3731,is,VBZ,O
3731,reviewed,VBN,O
3731,along,IN,O
3731,with,IN,O
3731,the,DT,O
3731,NDA,NNP,ORGANIZATION
3731,by,IN,O
3731,joint,JJ,O
3731,training,NN,O
3731,committee.,NN,O
3731,``,``,O
3732,There,EX,O
3732,is,VBZ,O
3732,no,DT,O
3732,separate,JJ,O
3732,intake,NN,O
3732,.,.,O
3733,These,DT,O
3733,languages,NNS,O
3733,will,MD,O
3733,be,VB,O
3733,taught,VBN,O
3733,to,TO,O
3733,the,DT,O
3733,cadets,NNS,O
3733,in,IN,O
3733,their,PRP$,O
3733,last,JJ,O
3733,year,NN,O
3733,at,IN,O
3733,the,DT,O
3733,academy,NN,O
3733,",",",",O
3733,'','',O
3733,the,DT,O
3733,NDA,NNP,ORGANIZATION
3733,stated,VBD,O
3733,.,.,O
3734,The,DT,O
3734,study,NN,O
3734,of,IN,O
3734,modern,JJ,O
3734,languages,NNS,O
3734,has,VBZ,O
3734,been,VBN,O
3734,a,DT,O
3734,mandate,NN,O
3734,at,IN,O
3734,the,DT,O
3734,NDA,NNP,ORGANIZATION
3734,since,IN,O
3734,its,PRP$,O
3734,inception,NN,O
3734,.,.,O
3735,Currently,RB,O
3735,",",",",O
3735,the,DT,O
3735,academy,NN,O
3735,teaches,VBZ,O
3735,Chinese,NNP,O
3735,",",",",O
3735,Arabic,NNP,O
3735,",",",",O
3735,French,NNP,O
3735,and,CC,O
3735,Russian.,NNP,O
3735,``,``,O
3736,The,DT,O
3736,foreign,JJ,O
3736,languages,NNS,O
3736,department,NN,O
3736,has,VBZ,O
3736,a,DT,O
3736,key,JJ,O
3736,role,NN,O
3736,to,TO,O
3736,play,VB,O
3736,in,IN,O
3736,the,DT,O
3736,academic,JJ,O
3736,branch,NN,O
3736,of,IN,O
3736,the,DT,O
3736,academy,NN,O
3736,.,.,O
3737,Foreign,NNP,O
3737,languages,NNS,O
3737,are,VBP,O
3737,taught,VBN,O
3737,in,IN,O
3737,the,DT,O
3737,II,NNP,O
3737,",",",",O
3737,III,NNP,O
3737,and,CC,O
3737,IV,NNP,O
3737,semesters,NNS,O
3737,as,IN,O
3737,a,DT,O
3737,compulsory,JJ,O
3737,component,NN,O
3737,of,IN,O
3737,the,DT,O
3737,academic,JJ,O
3737,curriculum,NN,O
3737,",",",",O
3737,'','',O
3737,NDA,NNP,ORGANIZATION
3737,authorities,NNS,O
3737,said,VBD,O
3737,.,.,O
3738,Lt,NNP,O
3738,Gen,NNP,O
3738,DB,NNP,PERSON
3738,Shekatkar,NNP,PERSON
3738,(,(,O
3738,retd,NN,O
3738,),),O
3738,",",",",O
3738,who,WP,O
3738,has,VBZ,O
3738,served,VBN,O
3738,in,IN,O
3738,J,NNP,LOCATION
3738,K,NNP,LOCATION
3738,and,CC,O
3738,the,DT,O
3738,northeast,NN,O
3738,",",",",O
3738,told,VBD,O
3738,TOI,NNP,ORGANIZATION
3738,",",",",O
3738,``,``,O
3738,Having,VBG,O
3738,a,DT,O
3738,basic,JJ,O
3738,idea,NN,O
3738,about,IN,O
3738,these,DT,O
3738,languages,NNS,O
3738,would,MD,O
3738,benefit,VB,O
3738,the,DT,O
3738,cadets,NNS,O
3738,once,IN,O
3738,they,PRP,O
3738,are,VBP,O
3738,posted,VBN,O
3738,in,IN,O
3738,J,NNP,LOCATION
3738,K.,NNP,LOCATION
3738,Some,DT,O
3738,of,IN,O
3738,these,DT,O
3738,languages,NNS,O
3738,are,VBP,O
3738,spoken,VBN,O
3738,by,IN,O
3738,the,DT,O
3738,Arabian,JJ,O
3738,countries,NNS,O
3738,too,RB,O
3738,.,.,O
3739,Under,IN,O
3739,the,DT,O
3739,United,NNP,ORGANIZATION
3739,Nations,NNP,ORGANIZATION
3739,',POS,O
3739,missions,NNS,O
3739,",",",",O
3739,Indian,JJ,O
3739,troops,NNS,O
3739,often,RB,O
3739,work,VBP,O
3739,with,IN,O
3739,those,DT,O
3739,from,IN,O
3739,these,DT,O
3739,countries.,NNS,O
3739,``,``,O
3740,In,IN,O
3740,the,DT,O
3740,present,JJ,O
3740,set,NN,O
3740,up,RP,O
3740,",",",",O
3740,army,NN,O
3740,officers,NNS,O
3740,learn,VBP,O
3740,these,DT,O
3740,languages,NNS,O
3740,at,IN,O
3740,their,PRP$,O
3740,respective,JJ,O
3740,regimental,JJ,O
3740,centres,NNS,O
3740,or,CC,O
3740,units.,JJ,O
3740,``,``,O
3741,Introducing,VBG,O
3741,new,JJ,O
3741,languages,NNS,O
3741,at,IN,O
3741,the,DT,O
3741,training,NN,O
3741,academy,NN,O
3741,stage,NN,O
3741,was,VBD,O
3741,necessary,JJ,O
3741,as,IN,O
3741,it,PRP,O
3741,is,VBZ,O
3741,easier,JJR,O
3741,to,TO,O
3741,learn,VB,O
3741,new,JJ,O
3741,languages,NNS,O
3741,at,IN,O
3741,a,DT,O
3741,younger,JJR,O
3741,stage,NN,O
3741,",",",",O
3741,'','',O
3741,Shekatkar,NNP,PERSON
3741,added,VBD,O
3741,.,.,O
3742,GHAZIABAD,NNP,LOCATION
3742,:,:,O
3742,A,DT,O
3742,seven,CD,O
3742,year,NN,O
3742,old,JJ,O
3742,girl,NN,O
3742,was,VBD,O
3742,allegedly,RB,O
3742,raped,VBN,O
3742,in,IN,O
3742,an,DT,O
3742,under,IN,O
3742,construction,NN,O
3742,building,NN,O
3742,in,IN,O
3742,Vasundhara,NNP,LOCATION
3742,area,NN,O
3742,of,IN,O
3742,Ghaziabad,NNP,LOCATION
3742,on,IN,O
3742,Saturday,NNP,O
3742,afternoon,NN,O
3742,.,.,O
3743,The,DT,O
3743,girl,NN,O
3743,has,VBZ,O
3743,been,VBN,O
3743,admitted,VBN,O
3743,to,TO,O
3743,a,DT,O
3743,private,JJ,O
3743,hospital,NN,O
3743,for,IN,O
3743,treatment,NN,O
3743,.,.,O
3744,Police,NNP,O
3744,said,VBD,O
3744,the,DT,O
3744,girl,NN,O
3744,",",",",O
3744,originally,RB,O
3744,from,IN,O
3744,West,NNP,LOCATION
3744,Bengal,NNP,LOCATION
3744,",",",",O
3744,had,VBD,O
3744,been,VBN,O
3744,living,VBG,O
3744,with,IN,O
3744,her,PRP$,O
3744,parents,NNS,O
3744,in,IN,O
3744,Vasundhara,NNP,LOCATION
3744,since,IN,O
3744,long,RB,O
3744,.,.,O
3745,Her,PRP$,O
3745,parents,NNS,O
3745,have,VBP,O
3745,been,VBN,O
3745,working,VBG,O
3745,as,IN,O
3745,labourers,NNS,O
3745,at,IN,O
3745,various,JJ,O
3745,construction,NN,O
3745,sites,NNS,O
3745,in,IN,O
3745,the,DT,O
3745,city,NN,O
3745,.,.,O
3746,The,DT,O
3746,girl,NN,O
3746,s,NN,O
3746,father,NN,O
3746,alleged,VBD,O
3746,that,DT,O
3746,on,IN,O
3746,Saturday,NNP,O
3746,",",",",O
3746,he,PRP,O
3746,was,VBD,O
3746,working,VBG,O
3746,at,IN,O
3746,an,DT,O
3746,under,IN,O
3746,construction,NN,O
3746,building,NN,O
3746,and,CC,O
3746,her,PRP$,O
3746,daughter,NN,O
3746,was,VBD,O
3746,playing,VBG,O
3746,nearby,RB,O
3746,.,.,O
3747,Around,IN,O
3747,2,CD,O
3747,.,.,O
3748,30pm,CD,O
3748,",",",",O
3748,Nitesh,NNP,PERSON
3748,(,(,O
3748,18,CD,O
3748,),),O
3748,",",",",O
3748,who,WP,O
3748,was,VBD,O
3748,also,RB,O
3748,working,VBG,O
3748,at,IN,O
3748,the,DT,O
3748,same,JJ,O
3748,site,NN,O
3748,",",",",O
3748,lured,VBD,O
3748,his,PRP$,O
3748,daughter,NN,O
3748,to,TO,O
3748,a,DT,O
3748,secluded,JJ,O
3748,place,NN,O
3748,and,CC,O
3748,raped,VBD,O
3748,her,PRP,O
3748,.,.,O
3749,The,DT,O
3749,police,NN,O
3749,have,VBP,O
3749,arrested,VBN,O
3749,Nitesh,NNP,PERSON
3749,.,.,O
3750,Greater,NNP,LOCATION
3750,Noida,NNP,LOCATION
3750,:,:,O
3750,A,DT,O
3750,new,JJ,O
3750,bridge,NN,O
3750,will,MD,O
3750,soon,RB,O
3750,come,VB,O
3750,up,RP,O
3750,on,IN,O
3750,the,DT,O
3750,Hindon,NNP,LOCATION
3750,river,NN,O
3750,which,WDT,O
3750,will,MD,O
3750,connect,VB,O
3750,sectors,NNS,O
3750,146,CD,O
3750,147,CD,O
3750,on,IN,O
3750,the,DT,O
3750,Noida,NNP,LOCATION
3750,Expressway,NNP,LOCATION
3750,to,TO,O
3750,Knowledge,NNP,LOCATION
3750,Park,NNP,LOCATION
3750,3,CD,O
3750,in,IN,O
3750,Greater,NNP,LOCATION
3750,Noida,NNP,LOCATION
3750,.,.,O
3751,Once,RB,O
3751,completed,VBN,O
3751,",",",",O
3751,the,DT,O
3751,route,NN,O
3751,is,VBZ,O
3751,expected,VBN,O
3751,to,TO,O
3751,ease,VB,O
3751,traffic,NN,O
3751,snarls,NNS,O
3751,on,IN,O
3751,Pari,NNP,LOCATION
3751,Chowk,NNP,LOCATION
3751,.,.,O
3752,According,VBG,O
3752,to,TO,O
3752,the,DT,O
3752,officials,NNS,O
3752,of,IN,O
3752,Greater,NNP,ORGANIZATION
3752,Noida,NNP,ORGANIZATION
3752,Industrial,NNP,ORGANIZATION
3752,Development,NNP,ORGANIZATION
3752,Authority,NNP,ORGANIZATION
3752,(,(,O
3752,GNIDA,NNP,ORGANIZATION
3752,),),O
3752,",",",",O
3752,the,DT,O
3752,project,NN,O
3752,will,MD,O
3752,tentatively,RB,O
3752,begin,VB,O
3752,by,IN,O
3752,January,NNP,O
3752,2019,CD,O
3752,and,CC,O
3752,is,VBZ,O
3752,expected,VBN,O
3752,to,TO,O
3752,complete,VB,O
3752,within,IN,O
3752,two,CD,O
3752,years,NNS,O
3752,.,.,O
3753,The,DT,O
3753,project,NN,O
3753,cost,NN,O
3753,is,VBZ,O
3753,estimated,VBN,O
3753,at,IN,O
3753,Rs,NNP,O
3753,65,CD,O
3753,crores,NNS,O
3753,which,WDT,O
3753,will,MD,O
3753,be,VB,O
3753,partly,RB,O
3753,funded,VBN,O
3753,by,IN,O
3753,the,DT,O
3753,Noida,NNP,ORGANIZATION
3753,Authority,NNP,ORGANIZATION
3753,.,.,O
3754,The,DT,O
3754,time,NN,O
3754,frame,NN,O
3754,for,IN,O
3754,the,DT,O
3754,completion,NN,O
3754,of,IN,O
3754,the,DT,O
3754,project,NN,O
3754,is,VBZ,O
3754,estimated,VBN,O
3754,to,TO,O
3754,be,VB,O
3754,24,CD,O
3754,months,NNS,O
3754,from,IN,O
3754,the,DT,O
3754,date,NN,O
3754,of,IN,O
3754,the,DT,O
3754,start,NN,O
3754,of,IN,O
3754,work,NN,O
3754,and,CC,O
3754,the,DT,O
3754,tentative,JJ,O
3754,time,NN,O
3754,of,IN,O
3754,starting,VBG,O
3754,the,DT,O
3754,work,NN,O
3754,is,VBZ,O
3754,January,NNP,O
3754,2019,CD,O
3754,",",",",O
3754,said,VBD,O
3754,Narendra,NNP,PERSON
3754,Bhooshan,NNP,PERSON
3754,",",",",O
3754,CEO,NNP,O
3754,of,IN,O
3754,GNIDA,NNP,ORGANIZATION
3754,.,.,O
3755,Those,DT,O
3755,on,IN,O
3755,the,DT,O
3755,Noida,NNP,LOCATION
3755,Expressway,NNP,LOCATION
3755,can,MD,O
3755,cut,VB,O
3755,across,IN,O
3755,the,DT,O
3755,bridge,NN,O
3755,to,TO,O
3755,reach,VB,O
3755,Surajpur,NNP,LOCATION
3755,collectorate,NN,O
3755,and,CC,O
3755,the,DT,O
3755,district,NN,O
3755,court,NN,O
3755,",",",",O
3755,thereby,RB,O
3755,easing,VBG,O
3755,pressure,NN,O
3755,on,IN,O
3755,Pari,NNP,LOCATION
3755,Chowk,NNP,LOCATION
3755,roundabout,NN,O
3755,.,.,O
3756,Currently,RB,O
3756,",",",",O
3756,there,EX,O
3756,are,VBP,O
3756,two,CD,O
3756,bridges,NNS,O
3756,on,IN,O
3756,Hindon,NNP,LOCATION
3756,river,NN,O
3756,that,WDT,O
3756,connect,VBP,O
3756,Noida,NNP,LOCATION
3756,and,CC,O
3756,Greater,NNP,LOCATION
3756,Noida,NNP,LOCATION
3756,.,.,O
3757,One,CD,O
3757,of,IN,O
3757,them,PRP,O
3757,is,VBZ,O
3757,at,IN,O
3757,Noida,NNP,LOCATION
3757,Extension,NNP,O
3757,crossing,NN,O
3757,and,CC,O
3757,another,DT,O
3757,near,JJ,O
3757,Kulesra,NNP,LOCATION
3757,village,NN,O
3757,on,IN,O
3757,Dadri,NNP,LOCATION
3757,Surajpur,NNP,LOCATION
3757,Chhalera,NNP,LOCATION
3757,road,NN,LOCATION
3757,.,.,O
3758,This,DT,O
3758,will,MD,O
3758,be,VB,O
3758,the,DT,O
3758,third,JJ,O
3758,bridge,NN,O
3758,as,IN,O
3758,part,NN,O
3758,of,IN,O
3758,the,DT,O
3758,Noida,NNP,LOCATION
3758,Greater,NNP,LOCATION
3758,Noida,NNP,LOCATION
3758,Expressway,NNP,LOCATION
3758,.,.,O
3759,BATHINDA,NNP,LOCATION
3759,:,:,O
3759,The,DT,O
3759,state,NN,O
3759,vigilance,NN,O
3759,bureau,NN,O
3759,on,IN,O
3759,Thursday,NNP,O
3759,arrested,VBD,O
3759,Mansa,NNP,LOCATION
3759,jail,NN,LOCATION
3759,superintendent,NN,O
3759,Davinder,NNP,PERSON
3759,Singh,NNP,PERSON
3759,Randhawa,NNP,PERSON
3759,in,IN,O
3759,a,DT,O
3759,case,NN,O
3759,registered,VBN,O
3759,under,IN,O
3759,the,DT,O
3759,Prevention,NNP,O
3759,of,IN,O
3759,Corruption,NNP,O
3759,Act,NNP,O
3759,against,IN,O
3759,his,PRP$,O
3759,deputy,JJ,O
3759,Gurjeet,NNP,PERSON
3759,Singh,NNP,PERSON
3759,on,IN,O
3759,December,NNP,O
3759,17,CD,O
3759,",",",",O
3759,2017,CD,O
3759,",",",",O
3759,after,IN,O
3759,Randhawa,NNP,PERSON
3759,s,POS,O
3759,involvement,NN,O
3759,was,VBD,O
3759,found,VBN,O
3759,in,IN,O
3759,the,DT,O
3759,case,NN,O
3759,.,.,O
3760,He,PRP,O
3760,has,VBZ,O
3760,been,VBN,O
3760,arrested,VBN,O
3760,after,IN,O
3760,obtaining,VBG,O
3760,permission,NN,O
3760,from,IN,O
3760,the,DT,O
3760,higher,JJR,O
3760,authorities,NNS,O
3760,.,.,O
3761,Jail,NNP,O
3761,assistant,NN,O
3761,superintendent,NN,O
3761,cum,NN,O
3761,welfare,NN,O
3761,officer,NN,O
3761,Sikandar,NNP,PERSON
3761,Singh,NNP,PERSON
3761,and,CC,O
3761,murder,NN,O
3761,convict,NN,O
3761,Pawan,NNP,PERSON
3761,Kumar,NNP,PERSON
3761,",",",",O
3761,who,WP,O
3761,was,VBD,O
3761,already,RB,O
3761,lodged,VBN,O
3761,in,IN,O
3761,the,DT,O
3761,jail,NN,O
3761,",",",",O
3761,were,VBD,O
3761,booked,VBN,O
3761,in,IN,O
3761,the,DT,O
3761,case,NN,O
3761,on,IN,O
3761,December,NNP,O
3761,17,CD,O
3761,.,.,O
3762,Deputy,NNP,O
3762,superintendent,JJ,O
3762,Gurjeet,NNP,PERSON
3762,is,VBZ,O
3762,still,RB,O
3762,at,IN,O
3762,large,JJ,O
3762,and,CC,O
3762,process,NN,O
3762,to,TO,O
3762,declare,VB,O
3762,him,PRP,O
3762,proclaimed,JJ,O
3762,offender,NN,O
3762,is,VBZ,O
3762,pending,VBG,O
3762,in,IN,O
3762,the,DT,O
3762,court,NN,O
3762,.,.,O
3763,The,DT,O
3763,three,CD,O
3763,were,VBD,O
3763,accused,VBN,O
3763,of,IN,O
3763,extracting,VBG,O
3763,money,NN,O
3763,from,IN,O
3763,the,DT,O
3763,family,NN,O
3763,of,IN,O
3763,one,CD,O
3763,Gaurav,NNP,PERSON
3763,Kumar,NNP,PERSON
3763,of,IN,O
3763,Shahabad,NNP,LOCATION
3763,Markanda,NNP,LOCATION
3763,in,IN,O
3763,Haryana,NNP,LOCATION
3763,",",",",O
3763,who,WP,O
3763,was,VBD,O
3763,convicted,VBN,O
3763,under,IN,O
3763,the,DT,O
3763,Narcotics,NNP,O
3763,Drugs,NNP,O
3763,and,CC,O
